ID,tno,bno,instr,ans,stimuli,cong,RT,Response,Status,gno
107702037,113,2,2,2,HH,1,466.644104,2,1,1
107702037,114,2,2,1,HS,2,639.015451,2,2,1
107702037,115,2,2,2,HH,1,619.852255,2,1,1
107702037,116,2,2,2,HH,1,553.68083,2,1,1
107702037,117,2,2,1,SS,1,489.416542,1,1,1
107702037,118,2,1,2,HS,2,490.835324,2,1,1
107702037,119,2,1,2,HH,1,403.930365,2,1,1
107702037,120,2,1,1,SS,1,467.3174,1,1,1
107702037,121,2,1,2,HH,1,446.768737,2,1,1
107702037,122,2,2,2,SH,2,378.682392,1,2,1
107702037,123,2,2,2,HH,1,459.205246,2,1,1
107702037,124,2,2,2,HH,1,511.511078,2,1,1
107702037,125,2,1,1,SS,1,570.193968,1,1,1
107702037,126,2,2,1,SS,1,513.316893,1,1,1
107702037,127,2,2,1,SS,1,403.477826,1,1,1
107702037,128,2,2,1,HS,2,537.177377,1,1,1
107702046,1,1,2,2,SH,2,-999,-999,3,1
107702046,2,1,2,2,SH,2,-999,-999,3,1
107702046,3,1,1,2,HH,1,738.727351,2,1,1
107702046,4,1,1,1,SH,2,731.045461,1,1,1
107702046,5,1,1,2,HS,2,890.460106,2,1,1
107702046,6,1,1,1,SH,2,765.533184,1,1,1
107702046,7,1,1,1,SH,2,634.48895,1,1,1
107702046,8,1,1,2,HS,2,648.271381,2,1,1
107702046,9,1,2,2,HH,1,652.571522,2,1,1
107702046,10,1,1,2,HS,2,857.785196,2,1,1
107702046,11,1,2,1,SS,1,1181.195477,1,1,1
107702046,12,1,2,1,SS,1,1027.39095,1,1,1
107702046,13,1,2,2,SH,2,888.762313,2,1,1
107702046,14,1,2,1,SS,1,627.203562,1,1,1
107702046,15,1,1,2,HS,2,551.323713,2,1,1
107702046,16,1,2,2,HH,1,903.273598,2,1,1
107702046,17,1,2,2,HH,1,561.89386,2,1,1
107702046,18,1,1,1,SH,2,464.8526,1,1,1
107702046,19,1,1,2,HH,1,445.25621,2,1,1
107702046,20,1,1,1,SS,1,528.644987,1,1,1
107702046,21,1,1,1,SH,2,609.145023,1,1,1
107702046,22,1,1,1,SS,1,504.153912,1,1,1
107702046,23,1,2,1,SS,1,545.256888,1,1,1
107702046,24,1,2,1,HS,2,481.505483,1,1,1
107702046,25,1,1,2,HH,1,508.282626,2,1,1
107702046,26,1,1,2,HH,1,420.563049,2,1,1
107702046,27,1,1,1,SH,2,544.741899,1,1,1
107702046,28,1,2,2,SH,2,625.926709,1,2,1
107702046,29,1,2,1,SS,1,686.838107,1,1,1
107702046,30,1,2,2,HH,1,608.424473,2,1,1
107702046,31,1,2,2,SH,2,613.92852,1,2,1
107702046,32,1,2,2,SH,2,867.766726,2,1,1
107702046,33,1,1,2,HS,2,1213.96666,2,1,1
107702046,34,1,1,1,SS,1,691.72074,1,1,1
107702046,35,1,1,2,HS,2,726.559092,2,1,1
107702046,36,1,2,2,SH,2,599.483728,2,1,1
107702046,37,1,1,2,HH,1,836.347738,2,1,1
107702046,38,1,2,2,HH,1,841.162691,2,1,1
107702046,39,1,2,1,SS,1,759.386698,1,1,1
107702046,40,1,2,1,SS,1,621.6278,1,1,1
107702046,41,1,1,1,SS,1,601.738315,1,1,1
107702046,42,1,1,1,SS,1,534.232678,1,1,1
107702046,43,1,2,2,HH,1,629.954805,2,1,1
107702046,44,1,2,1,HS,2,586.056133,1,1,1
107702046,45,1,1,2,HH,1,480.769086,2,1,1
107702046,46,1,1,1,SS,1,593.621976,1,1,1
107702046,47,1,2,1,HS,2,648.137217,1,1,1
107702046,48,1,1,2,HH,1,604.827559,2,1,1
107702046,49,1,1,1,SH,2,-999,-999,3,1
107702046,50,1,2,2,SH,2,758.808103,2,1,1
107702046,51,1,2,1,HS,2,661.055756,1,1,1
107702046,52,1,1,2,HS,2,519.918949,2,1,1
107702046,53,1,1,1,SS,1,568.950405,1,1,1
107702046,54,1,2,2,HH,1,559.660339,2,1,1
107702046,55,1,2,1,SS,1,520.143969,1,1,1
107702046,56,1,2,1,HS,2,577.154584,2,2,1
107702046,57,1,1,1,SH,2,743.299136,1,1,1
107702046,58,1,1,2,HH,1,518.893028,2,1,1
107702046,59,1,2,1,HS,2,960.774017,1,1,1
107702046,60,1,1,1,SS,1,711.242882,1,1,1
107702046,61,1,2,2,HH,1,600.33255,2,1,1
107702046,62,1,2,1,HS,2,494.086051,1,1,1
107702046,63,1,1,2,HS,2,472.04415,2,1,1
107702046,64,1,2,1,HS,2,690.929502,1,1,1
107702046,65,2,2,2,SH,2,966.067796,2,1,1
107702046,66,2,2,1,SS,1,524.541159,1,1,1
107702046,67,2,1,1,SH,2,1006.73962,1,1,1
107702046,68,2,1,1,SS,1,724.688057,1,1,1
107702046,69,2,2,1,HS,2,573.456758,1,1,1
107702046,70,2,1,2,HH,1,748.500784,2,1,1
107702046,71,2,1,1,SS,1,692.761871,1,1,1
107702046,72,2,1,1,SH,2,598.672549,1,1,1
107702046,73,2,2,1,SS,1,452.039287,1,1,1
107702046,74,2,1,1,SH,2,761.622008,2,2,1
107702046,75,2,2,1,HS,2,768.648755,2,2,1
107702046,76,2,1,2,HS,2,1279.810499,2,1,1
107702046,77,2,1,2,HH,1,826.806169,2,1,1
107702046,78,2,1,1,SH,2,582.027506,1,1,1
107702046,79,2,2,1,SS,1,476.463245,1,1,1
107702046,80,2,1,2,HH,1,695.71866,2,1,1
107702046,81,2,2,1,HS,2,-999,-999,3,1
107702046,82,2,2,2,HH,1,806.446253,2,1,1
107702046,83,2,1,1,SS,1,818.4089,1,1,1
107702046,84,2,1,2,HS,2,671.042341,2,1,1
107702046,85,2,2,2,SH,2,714.04728,1,2,1
107702046,86,2,2,1,HS,2,666.636799,2,2,1
107702046,87,2,2,1,HS,2,669.328985,1,1,1
107702046,88,2,2,2,SH,2,984.298669,2,1,1
107702046,89,2,2,1,SS,1,1085.684868,1,1,1
107702046,90,2,1,1,SH,2,1143.717913,1,1,1
107702046,91,2,2,2,HH,1,1345.059643,1,2,1
107702046,92,2,2,2,SH,2,1025.745816,2,1,1
107702046,93,2,1,2,HH,1,661.378279,2,1,1
107702046,94,2,1,1,SS,1,665.152597,1,1,1
107702046,95,2,1,2,HH,1,650.89684,2,1,1
107702046,96,2,2,1,HS,2,662.075086,1,1,1
107702046,97,2,1,2,HS,2,671.772493,2,1,1
107702046,98,2,1,2,HH,1,497.611244,2,1,1
107702046,99,2,1,1,SS,1,940.208154,1,1,1
107702046,100,2,2,1,HS,2,531.289189,1,1,1
107702046,101,2,1,2,HH,1,748.532875,2,1,1
107702046,102,2,1,2,HH,1,675.319511,2,1,1
107702046,103,2,2,2,SH,2,668.235307,1,2,1
107702046,104,2,2,2,HH,1,557.872677,2,1,1
107702046,105,2,2,2,HH,1,668.837672,2,1,1
107702046,106,2,2,2,HH,1,549.531114,2,1,1
107702046,107,2,2,2,SH,2,780.913214,1,2,1
107702046,108,2,2,1,SS,1,1234.373864,1,1,1
107702046,109,2,1,2,HS,2,768.46566,1,2,1
107702046,110,2,2,1,SS,1,822.648696,1,1,1
107702046,111,2,1,1,SH,2,914.979089,2,2,1
107702046,112,2,1,2,HS,2,-999,-999,3,1
107702046,113,2,2,2,SH,2,957.171539,2,1,1
107702046,114,2,2,1,SS,1,701.995315,1,1,1
107702046,115,2,2,2,HH,1,461.832878,2,1,1
107702046,116,2,2,1,SS,1,600.703782,1,1,1
107702046,117,2,2,2,SH,2,752.000904,2,1,1
107702046,118,2,1,2,HS,2,647.571364,1,2,1
107702046,119,2,1,2,HS,2,539.802836,2,1,1
107702046,120,2,1,1,SH,2,595.963777,1,1,1
107702046,121,2,1,1,SH,2,498.063943,1,1,1
107702046,122,2,2,2,HH,1,444.274929,2,1,1
107702046,123,2,1,1,SS,1,479.13095,1,1,1
107702046,124,2,2,1,HS,2,690.06416,1,1,1
107702046,125,2,1,1,SS,1,538.459584,1,1,1
107702046,126,2,1,2,HS,2,562.196404,1,2,1
107702046,127,2,1,1,SS,1,664.543396,1,1,1
107702046,128,2,2,2,HH,1,618.69551,2,1,1
