ID,tno,bno,instr,ans,stimuli,cong,RT,Response,Status,gno
107702056,113,2,2,2,HH,1,711.538128,2,1,2
107702056,114,2,2,1,HS,2,655.184094,1,1,2
107702056,115,2,2,2,HH,1,489.647184,2,1,2
107702056,116,2,2,2,HH,1,772.135144,1,2,2
107702056,117,2,2,1,SS,1,586.820302,1,1,2
107702056,118,2,1,2,HS,2,1135.418024,2,1,2
107702056,119,2,1,2,HH,1,374.29845,2,1,2
107702056,120,2,1,1,SS,1,524.369058,1,1,2
107702056,121,2,1,2,HH,1,756.140089,2,1,2
107702056,122,2,2,2,SH,2,1099.483802,1,2,2
107702056,123,2,2,2,HH,1,1184.109063,2,1,2
107702056,124,2,2,2,HH,1,478.488857,2,1,2
107702056,125,2,1,1,SS,1,610.972744,1,1,2
107702056,126,2,2,1,SS,1,518.475216,1,1,2
107702056,127,2,2,1,SS,1,399.834934,1,1,2
107702056,128,2,2,1,HS,2,644.434375,1,1,2
